File,Line,Column,Type,Message,Source,Severity,Fixable
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/BarcodeDefinition.php",71,202,warning,"Line exceeds 120 characters; contains 202 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/BarcodeDefinition.php",93,194,warning,"Line exceeds 120 characters; contains 194 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/BarcodeDefinition.php",97,146,warning,"Line exceeds 120 characters; contains 146 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/BarcodeDefinition.php",119,155,warning,"Line exceeds 120 characters; contains 155 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesDefinition.php",58,194,warning,"Line exceeds 120 characters; contains 194 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesDefinition.php",62,146,warning,"Line exceeds 120 characters; contains 146 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesDefinition.php",84,155,warning,"Line exceeds 120 characters; contains 155 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/EnumType/Language.php",8,4,warning,"Line exceeds 120 characters; contains 145 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/ServiceType/Generate.php",24,12,error,"Method name \"Generate::GenerateLabel\" is not in camel caps format",PSR1.Methods.CamelCapsMethodName.NotCamelCaps,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/ServiceType/Generate.php",43,12,error,"Method name \"Generate::GenerateSingleBarcodes\" is not in camel caps format",PSR1.Methods.CamelCapsMethodName.NotCamelCaps,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/ServiceType/Generate.php",62,12,error,"Method name \"Generate::GenerateBarcode\" is not in camel caps format",PSR1.Methods.CamelCapsMethodName.NotCamelCaps,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/ServiceType/Read.php",24,12,error,"Method name \"Read::ReadServiceGroups\" is not in camel caps format",PSR1.Methods.CamelCapsMethodName.NotCamelCaps,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/ServiceType/Read.php",43,12,error,"Method name \"Read::ReadBasicServices\" is not in camel caps format",PSR1.Methods.CamelCapsMethodName.NotCamelCaps,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/ServiceType/Read.php",63,12,error,"Method name \"Read::ReadAllowedServicesByFrankingLicense\" is not in camel caps format",PSR1.Methods.CamelCapsMethodName.NotCamelCaps,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/ServiceType/Read.php",63,129,warning,"Line exceeds 120 characters; contains 129 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/ServiceType/Read.php",82,12,error,"Method name \"Read::ReadAdditionalServices\" is not in camel caps format",PSR1.Methods.CamelCapsMethodName.NotCamelCaps,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/ServiceType/Read.php",101,12,error,"Method name \"Read::ReadDeliveryInstructions\" is not in camel caps format",PSR1.Methods.CamelCapsMethodName.NotCamelCaps,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/ServiceType/Read.php",120,12,error,"Method name \"Read::ReadLabelLayouts\" is not in camel caps format",PSR1.Methods.CamelCapsMethodName.NotCamelCaps,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/ServiceType/Validate.php",24,12,error,"Method name \"Validate::ValidateCombination\" is not in camel caps format",PSR1.Methods.CamelCapsMethodName.NotCamelCaps,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/Parameters.php",36,5,error,"The closing parenthesis and the opening brace of a multi-line function declaration must be on the same line",Squiz.Functions.MultiLineFunctionDeclaration.NewlineBeforeOpenBrace,5,1
"/Users/sylvainraye/Sites/git/swisspost/src/Parameters.php",149,1,error,"Expected 1 newline at end of file; 0 found",PSR2.Files.EndFileNewline.NoneFound,5,1
"/Users/sylvainraye/Sites/git/swisspost/src/ClassMap.php",60,126,warning,"Line exceeds 120 characters; contains 126 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/ClassMap.php",61,142,warning,"Line exceeds 120 characters; contains 142 characters",Generic.Files.LineLength.TooLong,5,0

